ODInvertebres;v1.0.2;2026-03-13;Temps d'execution :;3.78mins
CODE_STATION;DATE;CODE_OPERATION;MATIERES_ORGANIQUES;MATIERES_PHOSPHOREES;MATIERES_AZOTEES;NITRATES;HAP;PESTICIDES;RIPISYLVE;VOIES_COMMUNICATION;URBANISATION_100M;RISQUE_COLMATAGE;INSTABILITE_HYDROLOGIQUE;ANTHROPISATION_BV
03262000;18/06/2013;032620002013061813;0.0654;0.0385;0.019;0.8384;0.635;0.5399;0.6716;0.0831;0.5827;0.6257;0.3687;0.8467
03262000;15/07/2014;032620002014071513;0.0738;0.0443;0.0258;0.8253;0.6549;0.4795;0.6505;0.0735;0.5585;0.6279;0.4592;0.81
03262000;21/07/2015;032620002015072113;0.0481;0.0393;0.0272;0.8659;0.6979;0.4825;0.726;0.0479;0.5486;0.7045;0.3972;0.8223
03262000;07/06/2016;032620002016060713;0.0669;0.0432;0.0313;0.8005;0.6066;0.523;0.6922;0.0736;0.5195;0.594;0.3974;0.7769
03262000;10/07/2017;032620002017071013;0.106;0.0136;0.0087;0.7433;0.5121;0.5385;0.6204;0.053;0.2599;0.5849;0.5103;0.8173
03262000;25/06/2019;032620002019062513;0.0944;0.0447;0.0086;0.7707;0.6334;0.4856;0.6519;0.0774;0.5396;0.6082;0.4116;0.8093
03262000;30/06/2020;032620002020063013;0.0899;0.0938;0.0672;0.7298;0.7142;0.7062;0.6014;0.1941;0.6866;0.6108;0.4435;0.8763
03262000;14/09/2022;032620002022091413;0.0757;0.0459;0.0319;0.9054;0.5959;0.6702;0.6703;0.0593;0.3014;0.6219;0.2338;0.8954
03262000;27/06/2023;032620002023062713;0.0955;0.0702;0.0452;0.7494;0.6123;0.5197;0.6345;0.0949;0.5615;0.5854;0.4354;0.7831
03262430;02/08/2012;032624302012080213;0.2189;0.5988;0.5369;0.7797;0.8914;0.8859;0.6895;0.3171;0.7441;0.657;0.6592;0.953
03262430;21/07/2015;032624302015072113;0.2299;0.5053;0.3265;0.8763;0.8395;0.8223;0.6491;0.2176;0.7608;0.7518;0.5904;0.9742
03262430;01/06/2016;032624302016060113;0.4971;0.5358;0.448;0.7989;0.844;0.8774;0.6045;0.2505;0.6111;0.6817;0.5791;0.9655
03262430;25/06/2019;032624302019062513;0.1477;0.2179;0.0772;0.9159;0.8811;0.8605;0.6404;0.1403;0.6758;0.7911;0.5299;0.972
03262430;30/06/2020;032624302020063013;0.2721;0.321;0.1761;0.9004;0.8913;0.8591;0.605;0.1262;0.6286;0.7414;0.5862;0.972
03262430;27/06/2023;032624302023062713;0.1162;0.1357;0.0785;0.9612;0.8408;0.808;0.7513;0.1166;0.7334;0.8177;0.5383;0.9545
03262780;11/06/2024;032627802024061113;0.0714;0.0183;0.0205;0.3357;0.466;0.7381;0.4944;0.1186;0.2207;0.3259;0.4947;0.6581
03263028;20/07/2021;032630282021072013;0.3056;0.2634;0.2251;0.8428;0.6433;0.684;0.6833;0.2201;0.5797;0.6695;0.5569;0.8706
03263028;26/06/2023;032630282023062613;0.5466;0.2215;0.2019;0.8372;0.5898;0.7399;0.6486;0.2181;0.5118;0.6276;0.5747;0.8672
03263100;28/09/2018;032631002018092813;0.6376;0.513;0.3702;0.6582;0.5777;0.7554;0.6803;0.24;0.4697;0.5389;0.4712;0.8228
03263100;22/08/2019;032631002019082213;0.5898;0.5598;0.4524;0.8116;0.6678;0.8599;0.7661;0.2597;0.5419;0.6823;0.2563;0.9218
03263400;05/08/2013;032634002013080513;0.7025;0.683;0.6829;0.6124;0.5263;0.7227;0.7389;0.5164;0.6096;0.5864;0.4733;0.5719
03263400;16/05/2023;032634002023051613;0.6899;0.6223;0.5701;0.6913;0.6772;0.8677;0.8357;0.3413;0.5973;0.6213;0.341;0.8833
03263500;22/07/2015;032635002015072213;0.1676;0.1035;0.0423;0.9409;0.6207;0.5788;0.5878;0.1193;0.513;0.8025;0.5644;0.9133
03263500;21/07/2021;032635002021072113;0.2219;0.499;0.3424;0.8212;0.8549;0.8913;0.6749;0.2538;0.6419;0.7066;0.6111;0.968
03263610;08/06/2016;032636102016060813;0.5675;0.2488;0.1264;0.875;0.6609;0.5269;0.6529;0.1724;0.5509;0.6853;0.534;0.7508
03263610;28/09/2018;032636102018092813;0.3531;0.1862;0.0711;0.9139;0.7082;0.8162;0.5804;0.156;0.5871;0.7613;0.5416;0.903
03264000;27/09/2010;032640002010092713;0.1024;0.0858;0.0229;0.8401;0.7037;0.7332;0.8175;0.0713;0.193;0.3697;0.5443;0.9166
03264000;03/08/2011;032640002011080313;0.0881;0.0425;0.0442;0.8941;0.6463;0.885;0.7842;0.0978;0.1405;0.4842;0.3821;0.9491
03264000;31/07/2012;032640002012073113;0.1533;0.0779;0.0457;0.9097;0.6066;0.8682;0.6844;0.0873;0.3589;0.6191;0.3009;0.9457
03264000;06/08/2013;032640002013080613;0.0743;0.0439;0.0238;0.9205;0.6855;0.8531;0.8874;0.0772;0.2414;0.5358;0.6466;0.9607
03264000;23/07/2015;032640002015072313;0.0971;0.0675;0.0567;0.7801;0.6096;0.8655;0.729;0.1362;0.3566;0.5907;0.2227;0.9102
03264000;07/06/2016;032640002016060713;0.0721;0.0219;0.0078;0.8361;0.4276;0.8997;0.6876;0.0388;0.1941;0.5827;0.2711;0.9615
03264000;28/09/2018;032640002018092813;0.1994;0.1633;0.0526;0.8099;0.6729;0.6811;0.745;0.1825;0.3882;0.5838;0.3402;0.8725
03264000;23/08/2019;032640002019082313;0.2794;0.2111;0.0777;0.758;0.5946;0.7485;0.6962;0.1756;0.3771;0.5587;0.3498;0.8547
03264000;29/06/2020;032640002020062913;0.1614;0.1232;0.0684;0.9252;0.7188;0.8741;0.6461;0.1499;0.5034;0.7178;0.3972;0.9623
03264000;22/07/2021;032640002021072213;0.2464;0.233;0.1464;0.8647;0.5811;0.774;0.5792;0.3612;0.553;0.7206;0.4484;0.854
03264000;19/09/2022;032640002022091913;0.2037;0.1497;0.0605;0.8373;0.6012;0.6114;0.7882;0.098;0.2945;0.5888;0.4392;0.8131
03264000;07/07/2023;032640002023070713;0.1952;0.0877;0.0746;0.7767;0.5145;0.8064;0.6251;0.1444;0.3302;0.6723;0.5093;0.8815
03264000;28/06/2024;032640002024062813;0.1731;0.0675;0.0477;0.7835;0.3837;0.8721;0.6936;0.0899;0.2293;0.5615;0.3807;0.941
03264050;23/07/2015;032640502015072313;0.6034;0.5513;0.5301;0.6354;0.6157;0.8542;0.7652;0.3362;0.5199;0.542;0.5483;0.7416
03264050;18/07/2022;032640502022071813;0.5567;0.2665;0.1494;0.8387;0.6379;0.4928;0.6356;0.2148;0.5349;0.6707;0.5424;0.8536
03264150;14/06/2024;032641502024061413;0.6057;0.4225;0.3619;0.84;0.6564;0.5788;0.6241;0.1855;0.4523;0.6969;0.553;0.7569
03264250;31/05/2016;032642502016053113;0.6683;0.6204;0.5674;0.7229;0.5602;0.902;0.7515;0.2151;0.5391;0.5908;0.3009;0.8769
03264250;23/08/2019;032642502019082313;0.6638;0.5731;0.547;0.7056;0.5111;0.855;0.8518;0.2008;0.4227;0.6172;0.3734;0.8347
03264250;29/06/2020;032642502020062913;0.7151;0.6476;0.6052;0.6514;0.5674;0.824;0.7913;0.3349;0.6126;0.6379;0.4031;0.8598
03264250;16/05/2023;032642502023051613;0.6876;0.5856;0.5719;0.5985;0.5997;0.8244;0.804;0.2958;0.5041;0.5259;0.5622;0.7491
03264275;24/10/2019;032642752019102413;0.7535;0.792;0.8184;0.4408;0.7405;0.8119;0.8412;0.6322;0.7449;0.4209;0.764;0.873
03264275;17/05/2023;032642752023051713;0.7892;0.8279;0.8679;0.5089;0.774;0.878;0.8794;0.5591;0.7183;0.3845;0.7309;0.8644
03264375;29/07/2013;032643752013072913;0.2645;0.1022;0.0705;0.8293;0.7132;0.668;0.7104;0.1217;0.5223;0.5981;0.6767;0.9035
03264375;21/07/2021;032643752021072113;0.2485;0.222;0.1958;0.8616;0.7609;0.5718;0.5469;0.2199;0.7123;0.7247;0.5787;0.8584
03264390;26/06/2023;032643902023062613;0.6304;0.6579;0.5469;0.7403;0.7701;0.9138;0.8145;0.2048;0.613;0.59;0.4905;0.9057
03264430;22/07/2015;032644302015072213;0.2055;0.1693;0.1235;0.7064;0.6816;0.6821;0.5632;0.1818;0.6264;0.5058;0.5748;0.818
03264430;17/05/2023;032644302023051713;0.5296;0.5363;0.5004;0.6706;0.7661;0.6921;0.6719;0.3461;0.6678;0.5805;0.5939;0.8842
03264520;30/07/2012;032645202012073013;0.0996;0.0462;0.0322;0.7962;0.6659;0.4754;0.6447;0.1031;0.6464;0.6468;0.5137;0.8031
03264560;31/05/2016;032645602016053113;0.4181;0.1624;0.0793;0.9286;0.7401;0.5587;0.6;0.0925;0.6001;0.8154;0.5869;0.9336
03264560;10/09/2019;032645602019091013;0.1946;0.0592;0.0317;0.9372;0.8079;0.7433;0.6647;0.1113;0.5626;0.715;0.6061;0.9703
03264560;22/07/2020;032645602020072213;0.5099;0.4339;0.3254;0.7645;0.7899;0.6472;0.5913;0.255;0.6441;0.6663;0.6589;0.9035
03264560;19/07/2023;032645602023071913;0.5048;0.3189;0.2289;0.8909;0.7578;0.6449;0.5644;0.2088;0.6225;0.7938;0.5896;0.9094
03264840;03/06/2015;032648402015060313;0.0384;0.0193;0.0026;0.7466;0.6405;0.6031;0.6491;0.0397;0.2988;0.5878;0.4155;0.8147
03264840;21/07/2020;032648402020072113;0.0891;0.0624;0.0334;0.8441;0.6402;0.6307;0.7741;0.0474;0.1744;0.5568;0.2928;0.8715
03264920;03/06/2015;032649202015060313;0.0651;0.0216;0.0188;0.6626;0.4927;0.4648;0.6749;0.0424;0.1493;0.386;0.3094;0.7691
03264920;21/07/2021;032649202021072113;0.0957;0.0304;0.0171;0.7676;0.6463;0.5283;0.6156;0.0355;0.2362;0.538;0.4639;0.8116
03264940;07/08/2018;032649402018080713;0.0476;0.0199;0.0096;0.7732;0.5576;0.5757;0.7337;0.0479;0.0883;0.3381;0.1511;0.8646
03264940;11/09/2019;032649402019091113;0.1308;0.044;0.0086;0.7297;0.5727;0.4786;0.8291;0.037;0.0844;0.3746;0.1038;0.7169
03264940;06/07/2023;032649402023070613;0.0544;0.042;0.0154;0.8453;0.5995;0.4822;0.6813;0.0388;0.2221;0.5351;0.261;0.793
03264965;04/10/2011;032649652011100413;0.1105;0.0393;0.0099;0.7588;0.7112;0.7344;0.797;0.0534;0.1534;0.3047;0.0441;0.8261
03264965;28/08/2012;032649652012082813;0.1079;0.0256;0.0241;0.8547;0.6456;0.8473;0.8354;0.0556;0.1322;0.5007;0.0761;0.9206
03264965;30/07/2013;032649652013073013;0.1356;0.0374;0.0424;0.8272;0.6057;0.83;0.8177;0.0513;0.1783;0.3197;0.1526;0.9135
03264965;04/09/2014;032649652014090413;0.1783;0.1058;0.0582;0.7737;0.667;0.8137;0.786;0.1464;0.2766;0.4897;0.0899;0.873
03264965;03/06/2015;032649652015060313;0.1015;0.0327;0.0525;0.6813;0.5519;0.6396;0.6754;0.1186;0.1816;0.4391;0.1395;0.8415
03264965;13/09/2016;032649652016091313;0.1093;0.0481;0.0242;0.763;0.7212;0.7968;0.8436;0.0933;0.2397;0.4207;0.0709;0.8379
03264965;10/09/2019;032649652019091013;0.0752;0.0451;0.0122;0.7387;0.5781;0.8473;0.6841;0.0833;0.1882;0.4664;0.0458;0.8834
03264965;21/07/2020;032649652020072113;0.1933;0.0665;0.068;0.5734;0.5628;0.6541;0.6021;0.1513;0.2031;0.3779;0.2024;0.7466
03264965;22/07/2021;032649652021072213;0.1617;0.0948;0.0397;0.8263;0.6732;0.8483;0.6547;0.1529;0.4117;0.6074;0.2713;0.7993
03264965;13/07/2022;032649652022071313;0.2032;0.061;0.049;0.7182;0.6279;0.7202;0.6525;0.1226;0.2205;0.3581;0.1099;0.7665
03264965;05/07/2023;032649652023070513;0.0451;0.0091;0.0027;0.7756;0.5465;0.7927;0.6256;0.0304;0.1063;0.3774;0.0385;0.8671
03264965;12/08/2024;032649652024081213;0.1356;0.0756;0.0429;0.702;0.6097;0.8277;0.6732;0.1267;0.3054;0.4928;0.2292;0.87
03265000;28/08/2012;032650002012082813;0.1107;0.0797;0.0477;0.7379;0.7124;0.8835;0.7277;0.2095;0.4494;0.5824;0.1533;0.9569
03265000;31/05/2016;032650002016053113;0.0458;0.0104;0.0061;0.8066;0.6457;0.7784;0.7429;0.0267;0.1573;0.4701;0.1934;0.9362
03265000;24/10/2019;032650002019102413;0.3806;0.196;0.1097;0.6161;0.5437;0.5756;0.6753;0.1627;0.3614;0.4878;0.4848;0.8984
03265000;21/07/2020;032650002020072113;0.1073;0.0381;0.0178;0.8193;0.6293;0.8318;0.7648;0.0483;0.2167;0.5214;0.2613;0.9207
03265000;05/07/2023;032650002023070513;0.1076;0.0458;0.0077;0.5504;0.5432;0.8847;0.694;0.0965;0.2916;0.4008;0.2871;0.9464
03265240;09/08/2012;032652402012080913;0.0625;0.0595;0.0283;0.6376;0.7832;0.8338;0.6569;0.1181;0.5109;0.5398;0.5554;0.954
03265240;01/06/2016;032652402016060113;0.1132;0.0863;0.0569;0.5677;0.6196;0.5923;0.6148;0.1867;0.3565;0.3803;0.3197;0.8528
03265240;07/09/2017;032652402017090713;0.1193;0.028;0.0274;0.4476;0.6335;0.731;0.6803;0.0498;0.1667;0.4411;0.3102;0.8464
03265240;20/07/2020;032652402020072013;0.1249;0.0801;0.0624;0.5531;0.6637;0.791;0.5833;0.1302;0.3595;0.4487;0.4311;0.9345
03265330;03/07/2023;032653302023070313;0.1952;0.2311;0.1991;0.5616;0.6345;0.6647;0.5407;0.5041;0.5954;0.4911;0.482;0.7009
03265330;14/08/2024;032653302024081413;0.2809;0.1652;0.0774;0.5793;0.5928;0.7898;0.6291;0.2789;0.4432;0.4535;0.2894;0.7633
03265334;03/07/2023;032653342023070313;0.2117;0.5079;0.2551;0.8182;0.7234;0.822;0.6723;0.2024;0.5497;0.7136;0.4955;0.9171
03265385;12/08/2013;032653852013081213;0.0751;0.0361;0.0121;0.8553;0.6987;0.8338;0.8349;0.0307;0.1277;0.407;0.0478;0.9318
03265385;01/06/2016;032653852016060113;0.0859;0.0189;0.0244;0.7638;0.5646;0.6549;0.7571;0.0429;0.1089;0.3233;0.1028;0.8388
03265385;07/09/2017;032653852017090713;0.1378;0.0449;0.0269;0.7416;0.578;0.7243;0.8163;0.1101;0.1805;0.4818;0.0612;0.9046
03265385;20/07/2020;032653852020072013;0.1932;0.1195;0.0555;0.501;0.4746;0.7014;0.6513;0.1793;0.3301;0.434;0.494;0.6902
03265385;04/07/2023;032653852023070413;0.1317;0.0573;0.03;0.6796;0.5783;0.7977;0.7015;0.1323;0.1911;0.421;0.1814;0.8284
03265470;01/08/2018;032654702018080113;0.3954;0.1202;0.0695;0.7165;0.5866;0.5661;0.6033;0.0715;0.2039;0.5626;0.6499;0.7363
03265480;11/09/2019;032654802019091113;0.0724;0.0301;0.0088;0.5898;0.6655;0.6331;0.767;0.0291;0.1289;0.4688;0.2603;0.8709
03265575;04/06/2015;032655752015060413;0.0926;0.0166;0.005;0.6041;0.5692;0.6986;0.711;0.0657;0.1574;0.3566;0.1332;0.811
03265575;21/07/2022;032655752022072113;0.0636;0.0334;0.0145;0.6165;0.5275;0.8434;0.7893;0.1128;0.1697;0.3702;0.0558;0.9103
03265600;30/09/2011;032656002011093013;0.2342;0.0575;0.0192;0.6823;0.6616;0.582;0.7462;0.0929;0.1308;0.2426;0.0325;0.77
03265600;01/08/2012;032656002012080113;0.167;0.0436;0.0373;0.5275;0.475;0.6939;0.5545;0.1693;0.1535;0.2825;0.0666;0.8474
03265600;12/08/2013;032656002013081213;0.1546;0.0974;0.0402;0.6821;0.6106;0.7457;0.8132;0.1146;0.1606;0.3053;0.0772;0.877
03265600;04/09/2014;032656002014090413;0.1953;0.0889;0.0528;0.6609;0.6327;0.7826;0.6478;0.1749;0.2252;0.2914;0.0568;0.7616
03265600;04/06/2015;032656002015060413;0.1176;0.0298;0.0354;0.4923;0.5517;0.6815;0.5743;0.1444;0.2366;0.3599;0.2328;0.8618
03265600;01/06/2016;032656002016060113;0.1267;0.0123;0.0096;0.5079;0.5427;0.6751;0.6436;0.1122;0.1457;0.2824;0.0851;0.7509
03265600;02/08/2018;032656002018080213;0.1137;0.0211;0.0052;0.4195;0.3824;0.81;0.6404;0.1578;0.1165;0.1781;0.0304;0.8539
03265600;11/09/2019;032656002019091113;0.1552;0.0356;0.0115;0.5825;0.4796;0.776;0.6358;0.1793;0.1761;0.3331;0.0353;0.7763
03265600;22/07/2020;032656002020072213;0.2721;0.0913;0.0895;0.5282;0.526;0.7845;0.5408;0.4647;0.3414;0.3885;0.1907;0.7309
03265600;22/07/2021;032656002021072213;0.2929;0.0989;0.1003;0.5398;0.532;0.7119;0.4833;0.2836;0.4179;0.4094;0.3892;0.7062
03265600;12/07/2022;032656002022071213;0.2163;0.0832;0.0492;0.5781;0.5026;0.7492;0.6195;0.299;0.2906;0.3515;0.1111;0.537
03265600;04/07/2023;032656002023070413;0.1337;0.0222;0.0231;0.3562;0.3976;0.7393;0.4403;0.1845;0.1936;0.2;0.078;0.7248
03265600;13/08/2024;032656002024081313;0.1503;0.0502;0.0279;0.6124;0.4898;0.7755;0.6373;0.209;0.2023;0.2894;0.0503;0.7712
03265710;23/08/2012;032657102012082313;0.0546;0.0194;0.004;0.7597;0.526;0.2656;0.7133;0.0146;0.0718;0.3908;0.4531;0.7172
03265710;15/05/2013;032657102013051513;0.0491;0.0026;0.0053;0.3589;0.4293;0.3823;0.5712;0.0204;0.0505;0.2534;0.2847;0.5339
03265710;30/06/2014;032657102014063013;0.0638;0.0062;0.0066;0.5823;0.531;0.4452;0.6637;0.0232;0.1348;0.4426;0.3886;0.6695
03265710;05/11/2015;032657102015110513;0.0405;0.0114;0.0045;0.5076;0.4361;0.3223;0.721;0.0121;0.0487;0.3362;0.2597;0.758
03265710;06/06/2016;032657102016060613;0.0012;0.0023;5e-04;0.5477;0.4967;0.5972;0.6333;0.0298;0.1295;0.3853;0.2081;0.8178
03265710;07/09/2017;032657102017090713;0.083;0.0123;0.0164;0.6393;0.5037;0.4649;0.7479;0.0203;0.0367;0.4151;0.2876;0.7534
03265710;02/08/2018;032657102018080213;0.0974;0.01;0.0385;0.6645;0.4562;0.4792;0.7096;0.0224;0.0691;0.4318;0.3021;0.7213
03265710;12/09/2019;032657102019091213;0.0937;0.0179;0.0239;0.7207;0.5483;0.4746;0.8007;0.022;0.0698;0.3743;0.1776;0.7527
03265710;23/07/2020;032657102020072313;0.1268;0.0317;0.0364;0.7171;0.5285;0.6106;0.6927;0.0836;0.1604;0.4638;0.3304;0.7317
03265710;19/07/2021;032657102021071913;0.0869;0.0209;0.0107;0.7945;0.5551;0.6313;0.619;0.0354;0.1501;0.5221;0.359;0.7316
03265710;12/07/2022;032657102022071213;0.1122;0.0469;0.026;0.7942;0.4603;0.6116;0.7034;0.0447;0.115;0.5279;0.3777;0.7338
03265710;04/07/2023;032657102023070413;0.0623;0.022;0.0112;0.4446;0.359;0.6959;0.4765;0.0584;0.1252;0.3612;0.311;0.6637
03265710;13/08/2024;032657102024081313;0.1336;0.0486;0.0445;0.7163;0.6129;0.5485;0.741;0.0555;0.1419;0.4555;0.3451;0.7881
03265820;02/08/2018;032658202018080213;0.0836;0.0324;0.0076;0.8129;0.5263;0.7343;0.792;0.0437;0.0913;0.4029;0.2074;0.8601
03265820;14/08/2024;032658202024081413;0.1305;0.0196;0.0269;0.665;0.4778;0.4823;0.7257;0.0356;0.0587;0.4216;0.3538;0.6738
03265950;12/09/2019;032659502019091213;0.1001;0.0251;0.0365;0.8014;0.656;0.6383;0.789;0.0217;0.106;0.4167;0.2163;0.849
03265950;04/07/2023;032659502023070413;0.0403;0.0148;0.0034;0.8905;0.6473;0.7305;0.7188;0.0127;0.1667;0.5777;0.2467;0.8847
03265993;30/09/2010;032659932010093013;0.0851;0.0107;0.0059;0.7379;0.6018;0.4948;0.8202;0.0253;0.0561;0.2038;0.0065;0.863
03265993;04/10/2011;032659932011100413;0.1646;0.044;0.0155;0.6593;0.5951;0.4097;0.7511;0.0617;0.1276;0.2856;0.0695;0.7735
03265993;28/08/2012;032659932012082813;0.114;0.0845;0.0203;0.7192;0.5644;0.6234;0.6796;0.0931;0.1885;0.291;0.1495;0.8565
03265993;13/08/2013;032659932013081313;0.143;0.043;0.0165;0.7423;0.603;0.7822;0.8773;0.0456;0.1322;0.2764;0.0667;0.9153
03265993;05/09/2014;032659932014090513;0.1364;0.058;0.0209;0.807;0.6809;0.7135;0.8244;0.0608;0.1555;0.4151;0.1378;0.8804
03265993;01/06/2015;032659932015060113;0.1063;0.0236;0.0133;0.6689;0.5009;0.577;0.6074;0.0699;0.1453;0.3365;0.1194;0.8216
03265993;07/06/2016;032659932016060713;0.1138;0.0153;0.0015;0.3704;0.3825;0.4715;0.5361;0.0579;0.0869;0.3057;0.1128;0.7154
03265993;02/08/2018;032659932018080213;0.1255;0.0126;0.0159;0.648;0.4549;0.8109;0.794;0.063;0.1271;0.4215;0.0876;0.8964
03265993;12/09/2019;032659932019091213;0.1778;0.0439;0.026;0.5416;0.3657;0.4987;0.549;0.1772;0.2118;0.492;0.2997;0.7136
03265993;24/07/2020;032659932020072413;0.2881;0.0637;0.08;0.6668;0.5167;0.5152;0.696;0.1126;0.2579;0.4819;0.3165;0.7109
03265993;22/07/2021;032659932021072213;0.1023;0.0427;0.03;0.7913;0.6273;0.8081;0.6446;0.077;0.2582;0.5541;0.2264;0.8605
03265993;11/07/2022;032659932022071113;0.1019;0.0337;0.0091;0.5233;0.3763;0.765;0.7014;0.1424;0.1711;0.3698;0.1487;0.8027
03265993;04/07/2023;032659932023070413;0.0855;0.0075;0.0111;0.4122;0.3002;0.5322;0.6121;0.0948;0.0971;0.3398;0.0986;0.7845
03265993;13/08/2024;032659932024081313;0.0975;0.0414;0.0122;0.6353;0.5803;0.7838;0.7925;0.081;0.1855;0.366;0.0542;0.8698
03265996;29/08/2012;032659962012082913;0.0741;0.0151;0.0134;0.7186;0.6118;0.8063;0.8151;0.0843;0.1466;0.4802;0.0438;0.9248
03265996;01/06/2015;032659962015060113;0.1204;0.0395;0.0318;0.5291;0.5687;0.6353;0.5857;0.2027;0.2946;0.5085;0.2874;0.6855
03265996;18/10/2017;032659962017101813;0.2353;0.1686;0.0902;0.6528;0.6114;0.4743;0.6932;0.2312;0.3903;0.5643;0.2731;0.8344
03266100;12/08/2024;032661002024081213;0.2308;0.0513;0.0474;0.5892;0.6333;0.8053;0.5738;0.0659;0.3239;0.4752;0.5738;0.7567
03266200;23/09/2021;032662002021092313;0.0895;0.0363;0.0266;0.6096;0.526;0.6998;0.6041;0.2175;0.2487;0.5178;0.1273;0.8607
03266200;19/07/2023;032662002023071913;0.0642;0.0246;0.0423;0.647;0.5707;0.8588;0.59;0.1926;0.2612;0.5847;0.152;0.9196
03266350;08/10/2014;032663502014100813;0.1851;0.1163;0.0414;0.8077;0.733;0.6748;0.7748;0.0745;0.2386;0.5061;0.5137;0.9107
03266350;12/09/2019;032663502019091213;0.2082;0.1392;0.0784;0.6983;0.813;0.7975;0.6012;0.1211;0.5087;0.5609;0.5235;0.9265
03266826;04/09/2014;032668262014090413;0.0595;0.0107;0.0028;0.8065;0.5504;0.6482;0.7411;0.0116;0.1178;0.4663;0.1813;0.911
03266826;11/09/2019;032668262019091113;0.1652;0.0468;0.0136;0.748;0.5811;0.3943;0.7533;0.0432;0.099;0.4747;0.3136;0.7925
03266826;05/07/2023;032668262023070513;0.117;0.035;0.0309;0.8224;0.5929;0.5486;0.6822;0.0243;0.1355;0.5674;0.3454;0.7615
03266920;31/07/2012;032669202012073113;0.1747;0.1168;0.1122;0.813;0.6561;0.7526;0.7033;0.109;0.4986;0.64;0.5233;0.9092
03266920;13/08/2013;032669202013081313;0.1163;0.0882;0.0283;0.8614;0.5955;0.8541;0.8172;0.0769;0.2377;0.5421;0.4072;0.9462
03266920;06/09/2017;032669202017090613;0.2673;0.1243;0.0696;0.7171;0.4318;0.8101;0.6736;0.1158;0.2898;0.5179;0.3792;0.9335
03266920;05/07/2023;032669202023070513;0.1493;0.0829;0.0721;0.565;0.6373;0.8108;0.6322;0.1394;0.2842;0.547;0.5494;0.8528
03266975;15/09/2010;032669752010091513;0.3611;0.4642;0.2199;0.5523;0.5025;0.9176;0.814;0.3063;0.4349;0.4983;0.468;0.8498
03266975;19/08/2011;032669752011081913;0.5078;0.4612;0.2433;0.5389;0.3526;0.8398;0.8154;0.2671;0.367;0.5378;0.5149;0.8206
03266975;20/07/2012;032669752012072013;0.5116;0.2889;0.1317;0.5538;0.3881;0.908;0.7838;0.2279;0.2667;0.4765;0.475;0.8099
03266975;14/08/2013;032669752013081413;0.322;0.2205;0.1015;0.6506;0.4399;0.9189;0.7323;0.3354;0.4059;0.4929;0.4736;0.8308
03266975;23/10/2014;032669752014102313;0.341;0.375;0.1365;0.5324;0.4361;0.9448;0.765;0.3449;0.448;0.5139;0.5276;0.953
03266975;18/06/2015;032669752015061813;0.2916;0.159;0.0823;0.4875;0.3889;0.8878;0.6686;0.3473;0.3275;0.4845;0.5352;0.8425
03266975;01/09/2016;032669752016090113;0.3826;0.2959;0.1777;0.5283;0.475;0.9294;0.8675;0.2347;0.299;0.504;0.4411;0.8537
03266975;28/09/2017;032669752017092813;0.3068;0.3985;0.1497;0.5159;0.4737;0.9563;0.8736;0.2857;0.3776;0.5298;0.553;0.937
03266975;02/08/2019;032669752019080213;0.2706;0.3524;0.1611;0.538;0.4293;0.9088;0.7235;0.4671;0.397;0.5115;0.5159;0.8959
03266975;30/09/2020;032669752020093013;0.4787;0.5224;0.2003;0.6174;0.4465;0.9555;0.8382;0.3831;0.4673;0.4654;0.5621;0.9523
03266975;20/09/2023;032669752023092013;0.4281;0.5043;0.2313;0.4718;0.5214;0.8736;0.7242;0.5093;0.4092;0.492;0.591;0.8027
03266990;21/07/2021;032669902021072113;0.2243;0.1701;0.1138;0.7657;0.5555;0.7175;0.5109;0.145;0.517;0.5725;0.5293;0.8487
03267100;06/07/2023;032671002023070613;0.2364;0.0844;0.0343;0.8433;0.6627;0.685;0.5711;0.1117;0.4403;0.5933;0.5592;0.8508
03267530;12/08/2010;032675302010081213;0.2725;0.077;0.0669;0.7338;0.6138;0.4511;0.5834;0.106;0.4027;0.5494;0.6076;0.59
03267530;21/06/2011;032675302011062113;0.1601;0.0455;0.03;0.7612;0.6441;0.4765;0.591;0.0988;0.4904;0.5959;0.6747;0.6621
03267530;01/08/2012;032675302012080113;0.3471;0.1047;0.0714;0.7052;0.5863;0.4385;0.5646;0.1478;0.4334;0.5552;0.6259;0.6017
03267530;30/07/2013;032675302013073013;0.3651;0.1633;0.113;0.7005;0.5919;0.429;0.4942;0.2173;0.4278;0.5589;0.6352;0.5884
03267530;08/10/2014;032675302014100813;0.4511;0.1431;0.1154;0.6378;0.5594;0.3536;0.5266;0.2335;0.3782;0.5625;0.6234;0.5002
03267530;02/06/2015;032675302015060213;0.1053;0.0212;0.014;0.613;0.6231;0.7661;0.5647;0.1248;0.4506;0.4692;0.4686;0.8399
03267530;02/06/2016;032675302016060213;0.1049;0.0134;0.0131;0.7376;0.5687;0.5342;0.6032;0.0372;0.2815;0.5585;0.5017;0.7735
03267530;06/09/2017;032675302017090613;0.4767;0.1456;0.0874;0.6012;0.4867;0.4238;0.5186;0.1878;0.2657;0.4901;0.6268;0.4797
03267530;23/07/2020;032675302020072313;0.4337;0.2088;0.1948;0.7986;0.6007;0.4395;0.6097;0.1628;0.5571;0.6315;0.6663;0.7177
